date	run	well	tempc	track_id	t	object_class	y	x	closest_pollen_track
2022-01-24	2	B2	26	0	0	germinated	277.28232448	1043.61561088	0.0
2022-01-24	2	B2	26	0	1	germinated	276.83002368	1043.17669376	0.0
2022-01-24	2	B2	26	0	2	germinated	276.72771584	1043.32949504	0.0
2022-01-24	2	B2	26	0	3	germinated	275.80728320000003	1042.42172928	0.0
2022-01-24	2	B2	26	0	4	germinated	270.12386816000003	1051.42566912	0.0
2022-01-24	2	B2	26	0	5	germinated	270.09344512	1061.7297408	0.0
2022-01-24	2	B2	26	0	6	germinated	270.43661824	1066.9664256	0.0
2022-01-24	2	B2	26	0	7	germinated	273.582759936	1068.6452633600002	0.0
2022-01-24	2	B2	26	0	8	germinated	273.87011072	1069.80092928	0.0
2022-01-24	2	B2	26	0	9	germinated	273.68820736	1070.12195328	0.0
2022-01-24	2	B2	26	0	10	germinated	273.75267430400004	1070.1913804800001	0.0
2022-01-24	2	B2	26	0	11	germinated	273.88208127999997	1073.6092672	0.0
2022-01-24	2	B2	26	0	12	germinated	275.07396608	1075.5733504	0.0
2022-01-24	2	B2	26	0	13	germinated	274.71594496	1074.78675456	0.0
2022-01-24	2	B2	26	0	14	germinated	274.69082112	1074.3782912000001	0.0
2022-01-24	2	B2	26	0	15	germinated	274.883328	1074.9760512	0.0
2022-01-24	2	B2	26	0	16	germinated	275.06386943999996	1075.3978368	0.0
2022-01-24	2	B2	26	0	17	germinated	276.28143104000003	1081.73533184	0.0
2022-01-24	2	B2	26	0	18	germinated	276.969601024	1082.6212352	0.0
2022-01-24	2	B2	26	0	19	germinated	277.41827584	1084.075776	0.0
2022-01-24	2	B2	26	0	20	germinated	277.76779264	1084.6523392	0.0
2022-01-24	2	B2	26	0	21	germinated	277.940801536	1084.8888012799998	0.0
2022-01-24	2	B2	26	0	22	germinated	277.47678208	1085.06616832	0.0
2022-01-24	2	B2	26	0	23	germinated	277.7980928	1085.2558438400001	0.0
2022-01-24	2	B2	26	0	24	germinated	277.99806976	1085.49976064	0.0
2022-01-24	2	B2	26	0	25	germinated	278.55865856	1089.22609664	0.0
2022-01-24	2	B2	26	0	26	germinated	278.71611903999997	1089.4369075200002	0.0
2022-01-24	2	B2	26	0	27	germinated	278.43844608	1089.8561024	0.0
2022-01-24	2	B2	26	0	28	germinated	281.81695488	1089.8910208	0.0
2022-01-24	2	B2	26	0	29	germinated	281.670877184	1090.63632896	0.0
2022-01-24	2	B2	26	0	30	germinated	282.11275776	1090.5322086400001	0.0
2022-01-24	2	B2	26	0	31	germinated	282.01845760000003	1090.73302528	0.0
2022-01-24	2	B2	26	0	32	germinated	282.4727296	1091.3787904	0.0
2022-01-24	2	B2	26	0	33	germinated	282.63705600000003	1092.1244057600002	0.0
2022-01-24	2	B2	26	0	34	germinated	282.83911168	1091.75095296	0.0
2022-01-24	2	B2	26	0	35	germinated	282.81124864000003	1092.38441984	0.0
2022-01-24	2	B2	26	0	36	germinated	283.37900544	1092.89549824	0.0
2022-01-24	2	B2	26	0	37	germinated	284.0982016	1093.32544512	0.0
2022-01-24	2	B2	26	0	38	germinated	284.759873536	1097.7588940800001	0.0
2022-01-24	2	B2	26	0	39	germinated	285.92599040000005	1099.13636864	0.0
2022-01-24	2	B2	26	0	40	germinated	286.41201151999996	1099.52405504	0.0
2022-01-24	2	B2	26	0	41	germinated	289.79339264	1100.45446144	0.0
2022-01-24	2	B2	26	0	42	germinated	290.28488192	1101.236736	0.0
2022-01-24	2	B2	26	0	43	germinated	291.46819584	1105.9136512	0.0
2022-01-24	2	B2	26	0	44	germinated	292.40615936	1106.1279743999999	0.0
2022-01-24	2	B2	26	0	45	germinated	292.61822975999996	1107.0062592	0.0
