date	run	well	tempc	track_id	t	object_class	y	x	closest_pollen_track
2021-11-12	1	C5	34	0	2	ungerminated	237.23358208	915.3072537600001	0
2021-11-12	1	C5	34	0	3	ungerminated	236.73602047999998	901.52411136	0
2021-11-12	1	C5	34	0	4	ungerminated	236.724107264	901.5791104	0
2021-11-12	1	C5	34	0	5	ungerminated	236.74165248	901.4854656	0
2021-11-12	1	C5	34	0	6	ungerminated	236.53204992000002	901.766912	0
2021-11-12	1	C5	34	0	7	ungerminated	236.57186304	901.56512256	0
2021-11-12	1	C5	34	0	8	ungerminated	236.53102592	901.92181248	0
2021-11-12	1	C5	34	0	9	ungerminated	236.69971968	901.7736192	0
2021-11-12	1	C5	34	0	10	ungerminated	236.74864639999998	901.89556736	0
2021-11-12	1	C5	34	0	11	ungerminated	236.63418367999998	901.86523648	0
2021-11-12	1	C5	34	0	12	ungerminated	236.46985216000002	901.8521088	0
2021-11-12	1	C5	34	0	13	ungerminated	236.61034496000002	901.86254336	0
2021-11-12	1	C5	34	0	14	ungerminated	236.51462143999998	901.9181056	0
2021-11-12	1	C5	34	0	15	ungerminated	236.90874265600002	905.33984256	0
2021-11-12	1	C5	34	0	16	ungerminated	236.64912384	901.82764544	0
2021-11-12	1	C5	34	0	17	ungerminated	236.62539776	901.95550208	0
2021-11-12	1	C5	34	0	18	ungerminated	236.8009728	905.8025471999999	0
2021-11-12	1	C5	34	0	19	ungerminated	236.74729062400002	906.2203392	0
2021-11-12	1	C5	34	0	20	ungerminated	236.85549670400002	906.71331328	0
2021-11-12	1	C5	34	0	21	ungerminated	236.920006656	906.75146752	0
2021-11-12	1	C5	34	0	22	ungerminated	237.354121216	907.29674752	0
2021-11-12	1	C5	34	0	23	ungerminated	237.621673984	907.1429427200001	0
2021-11-12	1	C5	34	0	24	ungerminated	237.94077696	908.32806912	0
2021-11-12	1	C5	34	0	25	ungerminated	237.19015936	906.02124288	0
2021-11-12	1	C5	34	0	26	ungerminated	234.67659673600002	900.9765683200001	0
2021-11-12	1	C5	34	0	27	ungerminated	234.49358336	900.78502912	0
2021-11-12	1	C5	34	0	28	ungerminated	234.43075072	900.34363392	0
2021-11-12	1	C5	34	0	29	ungerminated	234.51603968	900.6589951999999	0
2021-11-12	1	C5	34	0	30	ungerminated	234.45238784	901.38916864	0
2021-11-12	1	C5	34	0	31	ungerminated	234.59646464000002	900.87006208	0
2021-11-12	1	C5	34	0	32	ungerminated	234.54427648	900.90385408	0
2021-11-12	1	C5	34	0	33	ungerminated	234.55453183999998	900.92377088	0
2021-11-12	1	C5	34	0	34	ungerminated	234.60557824	901.05956352	0
2021-11-12	1	C5	34	0	35	ungerminated	234.6567457195935	901.0045107854713	0
2021-11-12	1	C5	34	0	36	ungerminated	234.5511936	900.74372096	0
2021-11-12	1	C5	34	0	37	ungerminated	234.46392422399998	900.2127052799999	0
2021-11-12	1	C5	34	0	38	ungerminated	234.63425433600003	900.2258329599999	0
2021-11-12	1	C5	34	0	39	ungerminated	234.69068800000002	900.7069593599999	0
2021-11-12	1	C5	34	0	40	ungerminated	234.75093504	900.48681984	0
2021-11-12	1	C5	34	0	41	ungerminated	234.98201088	900.33184768	0
2021-11-12	1	C5	34	0	42	ungerminated	235.19267839999998	900.41923584	0
2021-11-12	1	C5	34	0	43	ungerminated	235.15331071999998	900.72992768	0
2021-11-12	1	C5	34	0	44	ungerminated	235.56068352	900.61420544	0
2021-11-12	1	C5	34	0	45	ungerminated	235.46889216	900.67243008	0
2021-11-12	1	C5	34	0	46	ungerminated	236.22248448	900.49987584	0
2021-11-12	1	C5	34	0	47	ungerminated	236.38270976	900.37213184	0
2021-11-12	1	C5	34	0	48	ungerminated	236.49312768000001	900.60035072	0
2021-11-12	1	C5	34	0	49	ungerminated	236.7963136	901.4833971200001	0
2021-11-12	1	C5	34	0	50	ungerminated	237.13736704000002	901.4447001599999	0
2021-11-12	1	C5	34	0	51	ungerminated	237.51785472	901.3232332800001	0
2021-11-12	1	C5	34	0	52	ungerminated	237.7036325102782	901.3414315171162	0
2021-11-12	1	C5	34	0	53	ungerminated	237.8894103005564	901.3596297542324	0
2021-11-12	1	C5	34	0	54	burst	243.789254656	907.7742284799999	0
2021-11-12	1	C5	34	0	55	burst	242.7009536	908.35021824	0
2021-11-12	1	C5	34	0	56	burst	242.95963136	907.3580851199999	0
2021-11-12	1	C5	34	0	57	burst	242.60156416	907.7983948799999	0
2021-11-12	1	C5	34	0	58	burst	242.34631168	907.8836736000001	0
2021-11-12	1	C5	34	0	59	burst	242.32115199999998	908.11952128	0
2021-11-12	1	C5	34	0	60	burst	242.45772288	908.24951808	0
2021-11-12	1	C5	34	0	61	burst	242.43168256	907.9595315199999	0
2021-11-12	1	C5	34	0	62	burst	242.82598912000003	907.6220723199999	0
2021-11-12	1	C5	34	0	63	burst	242.111145984	907.8849536	0
2021-11-12	1	C5	34	0	64	burst	242.49684992	908.17089536	0
2021-11-12	1	C5	34	0	65	burst	242.60770816	908.47546368	0
2021-11-12	1	C5	34	0	66	burst	242.39853568	908.6515507199999	0
2021-11-12	1	C5	34	0	67	burst	242.85637632	908.49645568	0
2021-11-12	1	C5	34	0	68	burst	242.86175846400002	908.57073664	0
2021-11-12	1	C5	34	0	69	burst	242.96466432	908.69233664	0
2021-11-12	1	C5	34	0	70	burst	242.71863808	908.94422016	0
2021-11-12	1	C5	34	0	71	burst	243.197384704	907.66589952	0
2021-11-12	1	C5	34	0	72	burst	243.27611392	908.77550592	0
2021-11-12	1	C5	34	0	73	burst	242.702227456	909.08588032	0
