date	run	well	tempc	track_id	t	object_class	y	x	closest_pollen_track
2022-04-01	1	B4	34	0	0	ungerminated	700.8707891199999	532.6700441600001	0.0
2022-04-01	1	B4	34	0	1	ungerminated	701.4017228800001	525.45074176	0.0
2022-04-01	1	B4	34	0	2	ungerminated	701.36548352	525.46008064	0.0
2022-04-01	1	B4	34	0	3	ungerminated	701.183232	525.48839424	0.0
2022-04-01	1	B4	34	0	4	ungerminated	701.05291776	525.46259968	0.0
2022-04-01	1	B4	34	0	5	ungerminated	700.8719462399999	525.45470464	0.0
2022-04-01	1	B4	34	0	6	ungerminated	700.23779328	525.2673536	0.0
2022-04-01	1	B4	34	0	7	germinated	700.4561817599999	525.04436736	0.0
2022-04-01	1	B4	34	0	8	germinated	701.12487424	525.07288576	0.0
2022-04-01	1	B4	34	0	9	germinated	701.3701836800001	524.87803904	0.0
2022-04-01	1	B4	34	0	10	germinated	701.50274048	524.8600576	0.0
2022-04-01	1	B4	34	0	11	germinated	701.65912576	525.3551616	0.0
2022-04-01	1	B4	34	0	12	germinated	701.52001536	525.3334528	0.0
2022-04-01	1	B4	34	0	13	germinated	701.56567552	525.35468032	0.0
2022-04-01	1	B4	34	0	14	germinated	701.6506368	525.60626688	0.0
2022-04-01	1	B4	34	0	15	germinated	701.7869823999999	525.50073344	0.0
2022-04-01	1	B4	34	0	16	germinated	701.9082035199999	525.55549696	0.0
2022-04-01	1	B4	34	0	17	germinated	701.77056768	525.50853632	0.0
2022-04-01	1	B4	34	0	18	germinated	701.9476992	525.47017728	0.0
2022-04-01	1	B4	34	0	19	germinated	701.81440512	525.31566592	0.0
2022-04-01	1	B4	34	0	20	germinated	701.93969152	525.20768512	0.0
2022-04-01	1	B4	34	0	21	germinated	701.9929190400001	525.1356876799999	0.0
2022-04-01	1	B4	34	0	22	germinated	701.7642905600001	524.96917504	0.0
2022-04-01	1	B4	34	0	23	germinated	701.72704768	524.9535590400001	0.0
2022-04-01	1	B4	34	0	24	germinated	701.8108518399999	525.04380416	0.0
2022-04-01	1	B4	34	0	25	germinated	701.88745728	524.7852032000001	0.0
2022-04-01	1	B4	34	0	26	germinated	701.7563443199999	524.91523072	0.0
2022-04-01	1	B4	34	0	27	germinated	701.80083712	524.70176768	0.0
2022-04-01	1	B4	34	0	28	germinated	701.8317824000001	524.7202918400001	0.0
2022-04-01	1	B4	34	0	29	germinated	701.89563904	524.7021465600001	0.0
2022-04-01	1	B4	34	0	30	germinated	701.79774464	524.48987136	0.0
2022-04-01	1	B4	34	0	31	germinated	701.66388736	524.30727168	0.0
2022-04-01	1	B4	34	0	32	germinated	701.7457152	524.52410368	0.0
2022-04-01	1	B4	34	0	33	germinated	701.7710079999999	524.32683008	0.0
2022-04-01	1	B4	34	0	34	germinated	701.48315136	524.33719296	0.0
2022-04-01	1	B4	34	0	35	germinated	701.37341952	524.15803392	0.0
2022-04-01	1	B4	34	0	36	germinated	701.60919552	524.326656	0.0
2022-04-01	1	B4	34	0	37	germinated	701.6529510400001	524.16431104	0.0
2022-04-01	1	B4	34	0	38	germinated	701.3407641599999	523.59729152	0.0
2022-04-01	1	B4	34	0	39	germinated	701.7593344	524.14575616	0.0
2022-04-01	1	B4	34	0	40	germinated	701.4799872000001	523.5507712	0.0
2022-04-01	1	B4	34	0	41	germinated	701.3986815999999	523.581184	0.0
2022-04-01	1	B4	34	0	42	germinated	701.2627456	524.08331264	0.0
2022-04-01	1	B4	34	0	43	germinated	701.22532864	523.3718272	0.0
2022-04-01	1	B4	34	0	44	germinated	701.39428864	523.5944448	0.0
2022-04-01	1	B4	34	0	45	germinated	701.1144294400001	523.32423168	0.0
2022-04-01	1	B4	34	0	46	germinated	701.60827392	522.8081766399999	0.0
2022-04-01	1	B4	34	0	47	germinated	701.64922368	523.0607667200001	0.0
2022-04-01	1	B4	34	0	48	germinated	701.45471488	522.83305984	0.0
2022-04-01	1	B4	34	0	49	germinated	701.48773888	522.67840512	0.0
2022-04-01	1	B4	34	0	50	germinated	701.38482688	522.7854643200001	0.0
2022-04-01	1	B4	34	0	51	germinated	701.61555456	523.14246144	0.0
2022-04-01	1	B4	34	0	52	germinated	701.6483840000001	522.5780224	0.0
2022-04-01	1	B4	34	0	53	germinated	701.50694912	522.91187712	0.0
2022-04-01	1	B4	34	0	54	germinated	701.44861184	523.01898752	0.0
2022-04-01	1	B4	34	0	55	germinated	701.53900032	522.5648844799999	0.0
2022-04-01	1	B4	34	0	56	germinated	701.70171392	522.72150528	0.0
2022-04-01	1	B4	34	0	57	germinated	701.4484172800001	522.82962944	0.0
2022-04-01	1	B4	34	0	58	germinated	701.8356940799999	522.58666496	0.0
2022-04-01	1	B4	34	0	59	germinated	701.70032128	523.05647616	0.0
2022-04-01	1	B4	34	0	60	germinated	701.5054336000001	522.73646592	0.0
2022-04-01	1	B4	34	0	61	germinated	701.77777664	523.455744	0.0
2022-04-01	1	B4	34	0	62	germinated	701.75012864	523.41284864	0.0
2022-04-01	1	B4	34	0	63	germinated	701.72601344	523.0511616	0.0
2022-04-01	1	B4	34	0	64	germinated	701.72351488	523.24924416	0.0
2022-04-01	1	B4	34	0	65	germinated	701.38843136	523.29035776	0.0
2022-04-01	1	B4	34	0	66	germinated	701.6443392	523.0710272	0.0
2022-04-01	1	B4	34	0	67	germinated	701.641472	523.13694208	0.0
2022-04-01	1	B4	34	0	68	germinated	701.6128512	523.28086528	0.0
2022-04-01	1	B4	34	0	69	germinated	701.4805913600001	522.90655232	0.0
2022-04-01	1	B4	34	0	70	germinated	701.41229056	523.07996672	0.0
2022-04-01	1	B4	34	0	71	germinated	701.6215961600001	522.90588672	0.0
2022-04-01	1	B4	34	0	72	germinated	701.60796672	523.6408115199999	0.0
2022-04-01	1	B4	34	0	73	germinated	701.43895552	523.77263104	0.0
2022-04-01	1	B4	34	0	74	germinated	701.4325248	522.95630848	0.0
2022-04-01	1	B4	34	0	75	germinated	701.5482163199999	523.14411008	0.0
2022-04-01	1	B4	34	0	76	germinated	701.25477888	523.48309504	0.0
2022-04-01	1	B4	34	0	77	germinated	700.99999744	523.10131712	0.0
2022-04-01	1	B4	34	0	78	germinated	701.08409856	523.66523392	0.0
2022-04-01	1	B4	34	0	79	germinated	701.23644928	523.78112	0.0
2022-04-01	1	B4	34	0	80	germinated	701.11792128	523.6387328	0.0
2022-04-01	1	B4	34	0	81	germinated	700.9652736	523.51587328	0.0
2022-04-01	1	B4	34	0	82	germinated	701.2125900799999	523.10919168	0.0
2022-04-01	1	B4	34	1	0	ungerminated	396.48543744	1964.5249536000001	1.0
2022-04-01	1	B4	34	1	1	ungerminated	396.87130112	1964.7087616	1.0
2022-04-01	1	B4	34	1	2	ungerminated	397.09261824	1964.67248128	1.0
2022-04-01	1	B4	34	1	3	ungerminated	397.13846272	1964.5736345599998	1.0
2022-04-01	1	B4	34	1	4	ungerminated	397.01952512	1964.0766463999998	1.0
2022-04-01	1	B4	34	1	5	ungerminated	397.16705279999996	1964.4441087999999	1.0
2022-04-01	1	B4	34	1	6	ungerminated	396.57577472	1963.96507136	1.0
2022-04-01	1	B4	34	1	7	germinated	397.14706432	1963.9945216	1.0
2022-04-01	1	B4	34	1	8	germinated	396.60064767999995	1963.9293952	1.0
2022-04-01	1	B4	34	1	9	germinated	396.95034368	1963.6728832	1.0
2022-04-01	1	B4	34	1	10	germinated	396.85308416	1963.6652544	1.0
2022-04-01	1	B4	34	1	11	germinated	396.98785280000004	1963.68203776	1.0
2022-04-01	1	B4	34	1	12	germinated	397.0641408	1963.39919872	1.0
2022-04-01	1	B4	34	1	13	germinated	396.89056256000003	1963.60558592	1.0
