date	run	well	tempc	track_id	t	object_class	y	x	closest_pollen_track
2022-03-30	2	D6	34	0	0	ungerminated	452.07876608000004	1035.78718208	0
2022-03-30	2	D6	34	0	1	ungerminated	451.91775232	1035.76039424	0
2022-03-30	2	D6	34	0	2	ungerminated	452.11780096	1035.755776	0
2022-03-30	2	D6	34	0	3	ungerminated	452.03464192	1035.8276096	0
2022-03-30	2	D6	34	0	4	ungerminated	452.09810944000003	1035.88319232	0
2022-03-30	2	D6	34	0	5	ungerminated	452.32594944000004	1035.6119552	0
2022-03-30	2	D6	34	0	6	ungerminated	452.16513024	1035.9523635199998	0
2022-03-30	2	D6	34	0	7	ungerminated	452.06201344	1035.87096576	0
2022-03-30	2	D6	34	0	8	ungerminated	452.14922752	1035.70407424	0
2022-03-30	2	D6	34	0	9	ungerminated	452.2006528	1035.8134784	0
2022-03-30	2	D6	34	0	10	ungerminated	452.20999168000003	1035.49452288	0
2022-03-30	2	D6	34	0	11	ungerminated	452.23138303999997	1035.7802598399999	0
2022-03-30	2	D6	34	0	12	ungerminated	452.2475008	1035.72509696	0
2022-03-30	2	D6	34	0	13	ungerminated	452.09991168	1035.66393344	0
2022-03-30	2	D6	34	0	14	ungerminated	451.900416	1035.91365632	0
2022-03-30	2	D6	34	0	15	ungerminated	452.10114048	1035.6026572800001	0
2022-03-30	2	D6	34	0	16	ungerminated	452.09949184000004	1035.40882432	0
2022-03-30	2	D6	34	0	17	ungerminated	452.0802304	1035.33459456	0
2022-03-30	2	D6	34	0	18	ungerminated	451.95244544	1035.15819008	0
2022-03-30	2	D6	34	0	19	ungerminated	452.10138624	1035.66793728	0
2022-03-30	2	D6	34	0	20	ungerminated	452.40682496	1035.117312	0
2022-03-30	2	D6	34	0	21	ungerminated	452.13928448	1035.30005504	0
2022-03-30	2	D6	34	0	22	ungerminated	451.95398144	1035.62857472	0
2022-03-30	2	D6	34	0	23	ungerminated	452.12920832	1035.41513216	0
2022-03-30	2	D6	34	0	24	ungerminated	451.87362816	1035.4245632	0
2022-03-30	2	D6	34	0	25	ungerminated	452.30031872	1035.1808	0
2022-03-30	2	D6	34	0	26	ungerminated	451.85277952	1035.40420608	0
2022-03-30	2	D6	34	0	27	ungerminated	452.07205888	1035.1983616	0
2022-03-30	2	D6	34	0	28	ungerminated	452.47097856	1035.14298368	0
2022-03-30	2	D6	34	0	29	ungerminated	452.34732032	1035.2333312	0
2022-03-30	2	D6	34	0	30	ungerminated	452.6577664	1034.86047232	0
2022-03-30	2	D6	34	0	31	ungerminated	452.21692415999996	1034.58875392	0
2022-03-30	2	D6	34	0	32	ungerminated	452.05175296000004	1035.19225856	0
2022-03-30	2	D6	34	0	33	ungerminated	452.38171648	1034.87688704	0
2022-03-30	2	D6	34	0	34	ungerminated	452.06961151999997	1034.9582848	0
2022-03-30	2	D6	34	0	35	ungerminated	452.0134656	1035.0748672	0
2022-03-30	2	D6	34	0	36	ungerminated	451.94550272000004	1034.64298496	0
2022-03-30	2	D6	34	0	37	ungerminated	451.59698432	1034.7994112000001	0
2022-03-30	2	D6	34	0	38	ungerminated	451.63635712	1034.67480064	0
2022-03-30	2	D6	34	0	39	ungerminated	451.34242816	1034.64573952	0
2022-03-30	2	D6	34	0	40	ungerminated	451.1571968	1034.64379392	0
2022-03-30	2	D6	34	0	41	ungerminated	451.21368064	1034.467072	0
2022-03-30	2	D6	34	0	42	ungerminated	450.7273216	1034.94188032	0
2022-03-30	2	D6	34	0	43	ungerminated	451.1077888	1034.7762175999999	0
2022-03-30	2	D6	34	0	44	ungerminated	450.78375424	1034.4157798400001	0
2022-03-30	2	D6	34	0	45	ungerminated	451.17043712	1034.3154176	0
2022-03-30	2	D6	34	0	46	ungerminated	450.85492223999995	1034.41504256	0
2022-03-30	2	D6	34	0	47	ungerminated	450.86992384	1034.41610752	0
2022-03-30	2	D6	34	0	48	ungerminated	450.53714432000004	1034.82382336	0
2022-03-30	2	D6	34	0	49	ungerminated	450.61673984000004	1034.3831552	0
2022-03-30	2	D6	34	0	50	ungerminated	450.52212224	1034.57193984	0
2022-03-30	2	D6	34	0	51	ungerminated	450.80572928	1035.0934732800001	0
2022-03-30	2	D6	34	0	52	ungerminated	450.99544576	1034.61669888	0
2022-03-30	2	D6	34	0	53	ungerminated	450.37225983999997	1034.7925913600002	0
2022-03-30	2	D6	34	0	54	ungerminated	450.60882432	1034.7598848	0
2022-03-30	2	D6	34	0	55	ungerminated	450.6750464	1034.60022272	0
2022-03-30	2	D6	34	0	56	ungerminated	450.49423872	1034.52928	0
2022-03-30	2	D6	34	0	57	ungerminated	451.0917632	1034.84326912	0
2022-03-30	2	D6	34	0	58	ungerminated	450.61583872	1034.74634752	0
2022-03-30	2	D6	34	0	59	ungerminated	450.84627968	1034.95012352	0
2022-03-30	2	D6	34	0	60	ungerminated	451.01205504	1034.48474624	0
2022-03-30	2	D6	34	0	61	ungerminated	450.54962688	1034.55041536	0
2022-03-30	2	D6	34	0	62	ungerminated	450.64206335999995	1034.54446592	0
2022-03-30	2	D6	34	0	63	ungerminated	451.05660928	1034.63278592	0
2022-03-30	2	D6	34	0	64	ungerminated	450.48565759999997	1034.73557504	0
2022-03-30	2	D6	34	0	65	ungerminated	450.78652927999997	1034.58116608	0
2022-03-30	2	D6	34	0	66	ungerminated	450.66490880000003	1034.74838528	0
2022-03-30	2	D6	34	0	67	ungerminated	450.98462208	1034.87597568	0
2022-03-30	2	D6	34	0	68	ungerminated	450.45377024	1034.7364352	0
2022-03-30	2	D6	34	0	69	ungerminated	450.68384256	1034.8911411200002	0
2022-03-30	2	D6	34	0	70	ungerminated	450.79599104	1034.84484608	0
2022-03-30	2	D6	34	0	71	ungerminated	450.30411263999997	1035.16177408	0
2022-03-30	2	D6	34	0	72	ungerminated	450.62175744	1034.7036057599998	0
2022-03-30	2	D6	34	0	73	ungerminated	450.92511744	1034.55297536	0
2022-03-30	2	D6	34	0	74	ungerminated	450.37011968	1034.9034496	0
2022-03-30	2	D6	34	0	75	ungerminated	450.98392576000003	1035.5885056	0
2022-03-30	2	D6	34	0	76	ungerminated	450.94464512	1035.1634432	0
2022-03-30	2	D6	34	0	77	ungerminated	450.52148736000004	1035.06763776	0
2022-03-30	2	D6	34	0	78	ungerminated	450.43677184	1035.26844416	0
2022-03-30	2	D6	34	0	79	ungerminated	450.88443392	1035.31359232	0
2022-03-30	2	D6	34	0	80	ungerminated	450.54024704	1035.2143564799999	0
2022-03-30	2	D6	34	0	81	ungerminated	450.6752	1035.29066496	0
2022-03-30	2	D6	34	0	82	ungerminated	450.46338560000004	1035.53784832	0
2022-03-30	2	D6	34	1	0	ungerminated	445.22162176	1723.9576576	1
2022-03-30	2	D6	34	1	1	ungerminated	445.27289344	1723.7033471999998	1
2022-03-30	2	D6	34	1	2	ungerminated	445.42839807999997	1723.65613056	1
2022-03-30	2	D6	34	1	3	ungerminated	445.55353088	1723.659776	1
2022-03-30	2	D6	34	1	4	ungerminated	445.04431616	1723.72206592	1
2022-03-30	2	D6	34	1	5	ungerminated	444.98205696	1723.42590464	1
2022-03-30	2	D6	34	1	6	ungerminated	444.94442496	1723.6450304	1
2022-03-30	2	D6	34	1	7	ungerminated	445.1378176	1723.16672	1
2022-03-30	2	D6	34	1	8	ungerminated	445.10226432	1723.3236992	1
2022-03-30	2	D6	34	1	9	ungerminated	442.83764736	1722.5721343999999	1
2022-03-30	2	D6	34	1	10	ungerminated	443.08358144	1722.39404032	1
2022-03-30	2	D6	34	1	11	ungerminated	442.86437376000003	1722.54199808	1
2022-03-30	2	D6	34	1	12	ungerminated	443.04574463999995	1722.51648	1
2022-03-30	2	D6	34	1	13	ungerminated	443.08380672	1722.460672	1
2022-03-30	2	D6	34	1	14	ungerminated	442.95931903999997	1722.5980416	1
2022-03-30	2	D6	34	1	15	ungerminated	443.05569792	1722.4421376	1
2022-03-30	2	D6	34	1	16	ungerminated	443.02926848000004	1722.37049856	1
2022-03-30	2	D6	34	1	17	ungerminated	442.92801536	1722.371072	1
2022-03-30	2	D6	34	1	18	ungerminated	442.94637568	1722.2066688	1
2022-03-30	2	D6	34	1	19	ungerminated	442.81625599999995	1722.6118144	1
2022-03-30	2	D6	34	1	20	ungerminated	443.12548352	1722.20873728	1
2022-03-30	2	D6	34	1	21	ungerminated	442.9938688	1722.1524479999998	1
2022-03-30	2	D6	34	1	22	ungerminated	442.57974272	1722.70227456	1
2022-03-30	2	D6	34	1	23	ungerminated	443.00936192	1722.21263872	1
2022-03-30	2	D6	34	1	24	ungerminated	442.6987008	1722.69336576	1
